path,species,stage,source,group_id,split,filename
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0220.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6183_J,train,crop_aerial_train_0220.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0221.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6183_J,train,crop_aerial_train_0221.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0224.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5963_J,train,crop_aerial_train_0224.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0232.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6099_J,train,crop_aerial_train_0232.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0233.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5967_J,train,crop_aerial_train_0233.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0234.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6165_J,train,crop_aerial_train_0234.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0240.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5937_J,train,crop_aerial_train_0240.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0248.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5921_J,train,crop_aerial_train_0248.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0249.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5921_J,train,crop_aerial_train_0249.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0250.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5921_J,train,crop_aerial_train_0250.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0251.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5921_J,train,crop_aerial_train_0251.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0253.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6100_J,train,crop_aerial_train_0253.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0254.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6100_J,train,crop_aerial_train_0254.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0255.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6100_J,train,crop_aerial_train_0255.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0259.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6100_J,train,crop_aerial_train_0259.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0262.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6007_J,train,crop_aerial_train_0262.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0263.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6007_J,train,crop_aerial_train_0263.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0264.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6007_J,train,crop_aerial_train_0264.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0265.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5955_J,train,crop_aerial_train_0265.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0268.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5919_J,train,crop_aerial_train_0268.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0269.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5927_J,train,crop_aerial_train_0269.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0270.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5927_J,train,crop_aerial_train_0270.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0271.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5927_J,train,crop_aerial_train_0271.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0272.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5927_J,train,crop_aerial_train_0272.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0274.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5926_J,train,crop_aerial_train_0274.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0275.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5926_J,train,crop_aerial_train_0275.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0276.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5926_J,train,crop_aerial_train_0276.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_train_0277.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5926_J,train,crop_aerial_train_0277.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0000.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_36961_jpg.,val,crop_aerial_valid_0000.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0002.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6014_J,val,crop_aerial_valid_0002.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0003.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6014_J,val,crop_aerial_valid_0003.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0005.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6014_J,val,crop_aerial_valid_0005.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0006.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_37336_jpg.,val,crop_aerial_valid_0006.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0008.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6122_J,val,crop_aerial_valid_0008.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0010.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6122_J,val,crop_aerial_valid_0010.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0011.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6180_J,val,crop_aerial_valid_0011.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0012.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6180_J,val,crop_aerial_valid_0012.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0013.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6180_J,val,crop_aerial_valid_0013.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0015.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6180_J,val,crop_aerial_valid_0015.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0016.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6180_J,val,crop_aerial_valid_0016.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0017.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6180_J,val,crop_aerial_valid_0017.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0019.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6180_J,val,crop_aerial_valid_0019.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0020.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_37246_jpg.,val,crop_aerial_valid_0020.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0021.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_37383_jpg.,val,crop_aerial_valid_0021.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0022.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5962_J,val,crop_aerial_valid_0022.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0024.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6184_J,val,crop_aerial_valid_0024.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0025.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6174_J,val,crop_aerial_valid_0025.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0026.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6181_J,val,crop_aerial_valid_0026.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0029.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6181_J,val,crop_aerial_valid_0029.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0030.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6181_J,val,crop_aerial_valid_0030.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0031.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6181_J,val,crop_aerial_valid_0031.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0034.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6181_J,val,crop_aerial_valid_0034.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0035.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6094_J,val,crop_aerial_valid_0035.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0036.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6107_J,val,crop_aerial_valid_0036.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0037.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6107_J,val,crop_aerial_valid_0037.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0038.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6107_J,val,crop_aerial_valid_0038.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0039.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6201_J,val,crop_aerial_valid_0039.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0040.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5951_J,val,crop_aerial_valid_0040.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0042.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5925_J,val,crop_aerial_valid_0042.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0043.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5925_J,val,crop_aerial_valid_0043.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0045.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5925_J,val,crop_aerial_valid_0045.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_valid_0046.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5925_J,val,crop_aerial_valid_0046.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0000.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5932_J,test,crop_aerial_test_0000.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0002.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6198_J,test,crop_aerial_test_0002.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0004.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6198_J,test,crop_aerial_test_0004.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0006.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6198_J,test,crop_aerial_test_0006.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0007.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6198_J,test,crop_aerial_test_0007.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0010.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6198_J,test,crop_aerial_test_0010.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0012.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6009_J,test,crop_aerial_test_0012.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0013.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5920_J,test,crop_aerial_test_0013.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0014.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5920_J,test,crop_aerial_test_0014.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0015.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5920_J,test,crop_aerial_test_0015.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0016.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5920_J,test,crop_aerial_test_0016.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0017.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5920_J,test,crop_aerial_test_0017.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0018.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6194_J,test,crop_aerial_test_0018.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0019.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6194_J,test,crop_aerial_test_0019.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0020.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6194_J,test,crop_aerial_test_0020.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0021.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6175_J,test,crop_aerial_test_0021.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0025.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6175_J,test,crop_aerial_test_0025.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0026.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6175_J,test,crop_aerial_test_0026.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0030.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6195_J,test,crop_aerial_test_0030.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0031.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6195_J,test,crop_aerial_test_0031.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0032.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6195_J,test,crop_aerial_test_0032.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0033.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6195_J,test,crop_aerial_test_0033.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0034.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6195_J,test,crop_aerial_test_0034.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0035.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6195_J,test,crop_aerial_test_0035.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0036.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6195_J,test,crop_aerial_test_0036.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0039.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6101_J,test,crop_aerial_test_0039.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0041.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6155_J,test,crop_aerial_test_0041.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0042.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6155_J,test,crop_aerial_test_0042.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0044.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6155_J,test,crop_aerial_test_0044.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0045.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6155_J,test,crop_aerial_test_0045.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0047.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6155_J,test,crop_aerial_test_0047.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0048.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5994_J,test,crop_aerial_test_0048.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0049.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5994_J,test,crop_aerial_test_0049.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0050.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5994_J,test,crop_aerial_test_0050.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0052.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5994_J,test,crop_aerial_test_0052.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0053.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5994_J,test,crop_aerial_test_0053.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0054.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5994_J,test,crop_aerial_test_0054.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0063.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5949_J,test,crop_aerial_test_0063.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0064.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5949_J,test,crop_aerial_test_0064.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0065.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5949_J,test,crop_aerial_test_0065.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0066.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5949_J,test,crop_aerial_test_0066.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0067.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5949_J,test,crop_aerial_test_0067.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0069.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5954_J,test,crop_aerial_test_0069.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0077.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5936_J,test,crop_aerial_test_0077.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0078.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6185_J,test,crop_aerial_test_0078.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0079.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6185_J,test,crop_aerial_test_0079.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0080.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6185_J,test,crop_aerial_test_0080.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0081.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6185_J,test,crop_aerial_test_0081.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0082.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_6185_J,test,crop_aerial_test_0082.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0083.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5953_J,test,crop_aerial_test_0083.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/crop_aerial_test_0084.jpg,crop_wheat,unknown,aerial_crops,aerial_crop_IMG_5953_J,test,crop_aerial_test_0084.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/patch_dji_DJI_20260615134520_0343_D_00.jpg,crop_wheat,unknown,dji_field_crops,dji_patch_DJI_20260615134520_0343_D,train,patch_dji_DJI_20260615134520_0343_D_00.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/patch_dji_DJI_20260615134520_0343_D_01.jpg,crop_wheat,unknown,dji_field_crops,dji_patch_DJI_20260615134520_0343_D,train,patch_dji_DJI_20260615134520_0343_D_01.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/patch_dji_DJI_20260615134520_0343_D_02.jpg,crop_wheat,unknown,dji_field_crops,dji_patch_DJI_20260615134520_0343_D,train,patch_dji_DJI_20260615134520_0343_D_02.jpg
/Users/kr220/Documents/Projects/Qostanai_AgroTech_Hackathon_2026/case1/data/crops_wheat/patch_dji_DJI_20260615134520_0343_D_03.jpg,crop_wheat,unknown,dji_field_crops,dji_patch_DJI_20260615134520_0343_D,train,patch_dji_DJI_20260615134520_0343_D_03.jpg
